"ID_REC","finca","zona","día","tamanio.cuadrilla","pante","proceso","arbol.ID","punto","arbol.persona","lat","lon","altura..ft.","Fecha.de.creación","fecha","hora","GPS","arboles","tiempo","delta","x_UTM","y_UTM"
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",21,427,21,15.1667333333333,92.33865,3231,"23/10/2021 08:50","23/10/2021",8.5,"amarillo",1,530,1,-74219.8623710934,18312148.4559703
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",22,428,22,15.16675,92.33865,3229,"23/10/2021 08:51","23/10/2021",8.51,"amarillo",1,531,1.99999999999989,-74219.8171289129,18312146.6055635
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",23,429,23,15.1667333333333,92.3386666666667,3233,"23/10/2021 08:53","23/10/2021",8.53,"amarillo",1,533,6.00000000000011,-74221.6595381376,18312148.4120298
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",24,430,24,15.1667166666667,92.3386833333333,3242,"23/10/2021 08:59","23/10/2021",8.59,"amarillo",1,539,6.00000000000011,-74223.5019476423,18312150.218496
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",25,431,25,15.16675,92.3387,3246,"23/10/2021 09:05","23/10/2021",9.05,"amarillo",1,545,0,-74225.2086297488,18312146.4737414
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",26,432,26,15.1667333333333,92.3387,3242,"23/10/2021 09:05","23/10/2021",9.05,"amarillo",1,545,2.99999999999989,-74225.2538723585,18312148.3241483
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",27,433,27,15.1667166666667,92.3386666666667,3237,"23/10/2021 09:08","23/10/2021",9.08,"amarillo",1,548,1,-74221.7047804124,18312150.2624366
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",28,434,28,15.1667,92.3386333333333,3229,"23/10/2021 09:09","23/10/2021",9.09,"amarillo",1,549,2.99999999999989,-74218.1556880205,18312152.2007242
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",29,435,29,15.1666666666667,92.3386166666667,3219,"23/10/2021 09:12","23/10/2021",9.12,"amarillo",1,552,5.00000000000011,-74216.4490042231,18312155.9454778
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",30,436,30,15.1666833333333,92.3386,3208,"23/10/2021 09:17","23/10/2021",9.17,"amarillo",1,557,2,-74214.6065951769,18312154.139011
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",31,437,31,15.1667,92.3386166666667,3211,"23/10/2021 09:19","23/10/2021",9.19,"amarillo",1,559,2.00000000000011,-74216.3585207748,18312152.2446643
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",32,438,32,15.1666666666667,92.3385833333333,3208,"23/10/2021 09:21","23/10/2021",9.21,"amarillo",1,561,4.99999999999989,-74212.8546692865,18312156.0333575
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",33,439,33,15.1666833333333,92.3386,3211,"23/10/2021 09:26","23/10/2021",9.26,"amarillo",1,566,0,-74214.6065951769,18312154.139011
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",34,440,34,15.1666666666667,92.3385833333333,3210,"23/10/2021 09:26","23/10/2021",9.26,"amarillo",1,566,5,-74212.8546692865,18312156.0333575
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",35,441,35,15.1666333333333,92.3386,3203,"23/10/2021 09:31","23/10/2021",9.31,"amarillo",1,571,5,-74214.7423197015,18312159.6902311
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",36,442,36,15.1666166666667,92.3385833333333,3191,"23/10/2021 09:36","23/10/2021",9.36,"amarillo",1,576,0.999999999999886,-74212.990393236,18312161.5845774
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",37,443,37,15.1666166666667,92.3385833333333,3187,"23/10/2021 09:37","23/10/2021",9.37,"amarillo",1,577,1.00000000000023,-74212.990393236,18312161.5845774
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",38,444,38,15.1666166666667,92.3386166666667,3190,"23/10/2021 09:38","23/10/2021",9.38,"amarillo",1,578,1.99999999999989,-74216.5847290315,18312161.4966979
"MigSam4","Irlanda","oriente","23OCT",7,1,"durante",39,445,39,15.1666166666667,92.3385666666667,3196,"23/10/2021 09:40","23/10/2021",9.4,"amarillo",1,580,2,-74211.193225402,18312161.6285169
"MigSam4","Irlanda","germania","23OCT",7,2,"reinicio",40,448,40,15.1748166666667,92.3354,3687,"23/10/2021 11:49","23/10/2021",11.49,"amarillo",1,709,3,-73847.4809919887,18311259.5784997
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",41,449,41,15.1748166666667,92.3354,3692,"23/10/2021 11:52","23/10/2021",11.52,"amarillo",1,712,3.00000000000011,-73847.4809919887,18311259.5784997
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",42,450,42,15.1748,92.3354,3695,"23/10/2021 11:55","23/10/2021",11.55,"amarillo",1,715,0,-73847.5262297434,18311261.4288981
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",43,451,43,15.1747666666667,92.3353833333333,3700,"23/10/2021 11:55","23/10/2021",11.55,"amarillo",1,715,1.99999999999989,-73845.8196153812,18311265.1736294
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",44,452,44,15.1748166666667,92.3353666666667,3694,"23/10/2021 11:57","23/10/2021",11.57,"amarillo",1,717,1,-73843.8868134388,18311259.6663684
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",45,453,45,15.1748333333333,92.3353833333333,3700,"23/10/2021 11:58","23/10/2021",11.58,"amarillo",1,718,2,-73845.6386650326,18311257.7720357
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",46,454,46,15.1748166666667,92.3353833333333,3700,"23/10/2021 12:00","23/10/2021",12,"amarillo",1,720,2.99999999999989,-73845.6839026925,18311259.6224341
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",47,455,47,15.1749,92.3353666666667,3696,"23/10/2021 12:03","23/10/2021",12.03,"amarillo",1,723,1,-73843.6606253699,18311250.4143765
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",48,456,48,15.1749333333333,92.33535,3702,"23/10/2021 12:04","23/10/2021",12.04,"amarillo",1,724,0,-73841.7730615936,18311246.7575142
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",49,457,49,15.1749333333333,92.3353333333333,3698,"23/10/2021 12:04","23/10/2021",12.04,"amarillo",1,724,2.00000000000011,-73839.9759734272,18311246.8014485
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",50,458,50,15.1749833333333,92.3353166666667,3696,"23/10/2021 12:06","23/10/2021",12.06,"amarillo",1,726,1,-73838.043172877,18311241.2941879
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",51,459,51,15.1749666666667,92.3353,3698,"23/10/2021 12:07","23/10/2021",12.07,"amarillo",1,727,3,-73836.2913226056,18311243.1885203
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",52,460,52,15.1749166666667,92.3353166666667,3693,"23/10/2021 12:10","23/10/2021",12.1,"amarillo",1,730,1.99999999999989,-73838.2241226811,18311248.6957809
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",53,461,53,15.17495,92.3352666666667,3690,"23/10/2021 12:12","23/10/2021",12.12,"amarillo",1,732,0,-73832.7423841876,18311245.1267862
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",54,462,54,15.17495,92.3352666666667,3690,"23/10/2021 12:12","23/10/2021",12.12,"amarillo",1,732,1.00000000000023,-73832.7423841876,18311245.1267862
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",55,463,55,15.1749666666667,92.3352833333333,3690,"23/10/2021 12:13","23/10/2021",12.13,"amarillo",1,733,0.999999999999886,-73834.494234847,18311243.2324543
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",56,464,56,15.1749833333333,92.3352833333333,3686,"23/10/2021 12:14","23/10/2021",12.14,"amarillo",1,734,2,-73834.4489976099,18311241.3820561
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",57,465,57,15.1749833333333,92.3352833333333,3684,"23/10/2021 12:16","23/10/2021",12.16,"amarillo",1,736,3,-73834.4489976099,18311241.3820561
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",58,466,58,15.175,92.3353166666667,3686,"23/10/2021 12:19","23/10/2021",12.19,"amarillo",1,739,2.00000000000011,-73837.9979353047,18311239.4437897
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",59,467,59,15.1749333333333,92.3353666666667,3696,"23/10/2021 12:21","23/10/2021",12.21,"amarillo",1,741,1.99999999999989,-73843.5701498026,18311246.7135797
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",60,468,60,15.1749833333333,92.33535,3691,"23/10/2021 12:23","23/10/2021",12.23,"amarillo",1,743,1,-73841.6373483085,18311241.2063192
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",61,469,61,15.17505,92.3353833333333,3696,"23/10/2021 12:24","23/10/2021",12.24,"amarillo",1,744,3,-73845.0505710372,18311233.7168561
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",62,470,62,15.1750666666667,92.3354,3695,"23/10/2021 12:27","23/10/2021",12.27,"amarillo",1,747,0,-73846.8024198457,18311231.8225226
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",63,471,63,15.17505,92.3354,3695,"23/10/2021 12:27","23/10/2021",12.27,"amarillo",1,747,1.99999999999989,-73846.8476583284,18311233.6729211
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",64,472,64,15.1749,92.3354333333333,3699,"23/10/2021 12:29","23/10/2021",12.29,"amarillo",1,749,3.00000000000011,-73850.8489797746,18311250.2386376
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",65,473,65,15.1749166666667,92.3354,3714,"23/10/2021 12:32","23/10/2021",12.32,"amarillo",1,752,1,-73847.2095644417,18311248.4761089
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",66,474,66,15.1748666666667,92.3354333333333,3719,"23/10/2021 12:33","23/10/2021",12.33,"amarillo",1,753,1,-73850.9394562935,18311253.9394347
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",67,475,67,15.1748166666667,92.3354166666667,3726,"23/10/2021 12:34","23/10/2021",12.34,"amarillo",1,754,2.99999999999989,-73849.278081327,18311259.5345651
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",68,476,68,15.1748,92.33545,3724,"23/10/2021 12:37","23/10/2021",12.37,"amarillo",1,757,0,-73852.9174983153,18311261.2970941
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",69,477,69,15.1747833333333,92.33545,3723,"23/10/2021 12:37","23/10/2021",12.37,"amarillo",1,757,3.00000000000011,-73852.9627364512,18311263.1474927
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",70,478,70,15.1747666666667,92.3354166666667,3713,"23/10/2021 12:40","23/10/2021",12.4,"amarillo",1,760,3,-73849.4137948751,18311265.0857606
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",71,479,71,15.1747666666667,92.33545,3721,"23/10/2021 12:43","23/10/2021",12.43,"amarillo",1,763,1,-73853.0079745384,18311264.9978913
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",72,480,72,15.1747833333333,92.33545,3719,"23/10/2021 12:44","23/10/2021",12.44,"amarillo",1,764,0.999999999999886,-73852.9627364512,18311263.1474927
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",73,481,73,15.17475,92.3354666666667,3715,"23/10/2021 12:45","23/10/2021",12.45,"amarillo",1,765,2.00000000000023,-73854.8503026154,18311266.8043551
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",74,482,74,15.1747833333333,92.3354666666667,3719,"23/10/2021 12:47","23/10/2021",12.47,"amarillo",1,767,0,-73854.7598262031,18311263.1035578
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",75,483,75,15.17475,92.3354666666667,3719,"23/10/2021 12:47","23/10/2021",12.47,"amarillo",1,767,0,-73854.8503026154,18311266.8043551
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",76,484,76,15.1747166666667,92.3354833333333,3723,"23/10/2021 12:47","23/10/2021",12.47,"amarillo",1,767,2.99999999999989,-73856.737869201,18311270.4612175
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",77,485,77,15.1747333333333,92.3355333333333,3718,"23/10/2021 12:50","23/10/2021",12.5,"amarillo",1,770,2,-73862.0839018991,18311268.4790133
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",78,486,78,15.1747166666667,92.3355333333333,3716,"23/10/2021 12:52","23/10/2021",12.52,"amarillo",1,772,1.99999999999989,-73862.1291405567,18311270.3294121
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",79,487,79,15.1747333333333,92.3354666666667,3731,"23/10/2021 12:54","23/10/2021",12.54,"amarillo",1,774,3.00000000000011,-73854.8955407488,18311268.6547538
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",80,488,80,15.1747166666667,92.3355666666667,3722,"23/10/2021 12:57","23/10/2021",12.57,"amarillo",1,777,1,-73865.7233216724,18311270.2415411
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",81,489,81,15.1746666666667,92.3356,3715,"23/10/2021 12:58","23/10/2021",12.58,"amarillo",1,778,0,-73869.453220358,18311275.7048666
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",82,490,82,15.1746666666667,92.3356333333333,3716,"23/10/2021 12:58","23/10/2021",12.58,"amarillo",1,778,2,-73873.0474026719,18311275.6169947
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",83,491,83,15.1746666666667,92.33565,3711,"23/10/2021 13:00","23/10/2021",13,"amarillo",1,780,2,-73874.8444938977,18311275.5730586
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",84,492,84,15.1746833333333,92.3357,3698,"23/10/2021 13:02","23/10/2021",13.02,"amarillo",1,782,0,-73880.1905278637,18311273.5908501
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",85,493,85,15.1746833333333,92.3357,3698,"23/10/2021 13:02","23/10/2021",13.02,"amarillo",1,782,0.999999999999886,-73880.1905278637,18311273.5908501
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",86,494,86,15.1746833333333,92.3356666666667,3694,"23/10/2021 13:03","23/10/2021",13.03,"amarillo",1,783,5.00000000000011,-73876.5963454974,18311273.6787232
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",87,495,87,15.1746,92.3357166666667,3685,"23/10/2021 13:08","23/10/2021",13.08,"amarillo",1,788,1,-73882.2138190679,18311282.7989099
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",88,496,88,15.1747333333333,92.3356833333333,3688,"23/10/2021 13:09","23/10/2021",13.09,"amarillo",1,789,1,-73878.2577169704,18311268.0835891
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",89,497,89,15.1747833333333,92.3356833333333,3698,"23/10/2021 13:10","23/10/2021",13.1,"amarillo",1,790,1,-73878.1219968393,18311262.5323915
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",90,498,90,15.1748,92.3356833333333,3697,"23/10/2021 13:11","23/10/2021",13.11,"amarillo",1,791,2.00000000000011,-73878.0767566985,18311260.6819923
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",91,499,91,15.1748333333333,92.3356666666667,3699,"23/10/2021 13:13","23/10/2021",13.13,"amarillo",1,793,1.99999999999989,-73876.1891863928,18311257.0251307
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",92,500,92,15.17485,92.3357166666667,3699,"23/10/2021 13:15","23/10/2021",13.15,"amarillo",1,795,1,-73881.5352155719,18311255.0429205
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",93,501,93,15.1748666666667,92.3357166666667,3702,"23/10/2021 13:16","23/10/2021",13.16,"amarillo",1,796,3.99999999999989,-73881.4899749507,18311253.1925212
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",94,502,94,15.1748666666667,92.3357166666667,3709,"23/10/2021 13:20","23/10/2021",13.2,"amarillo",1,800,0,-73881.4899749507,18311253.1925212
"MigSam4","Irlanda","germania","23OCT",7,2,"durante",95,503,95,15.1748666666667,92.3357166666667,3709,"23/10/2021 13:20","23/10/2021",13.2,"amarillo",1,800,2.00000000000023,-73881.4899749507,18311253.1925212
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"inicio",1,506,1,15.17025,92.3235666666667,3886,"26/10/2021 07:15","26/10/2021",7.15,"amarillo",1,435,1.99999999999994,-72583.9237200636,18311797.7376281
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",2,507,2,15.1703,92.3235333333333,3882,"26/10/2021 07:17","26/10/2021",7.17,"amarillo",1,437,4,-72580.1941552731,18311792.2741734
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",3,508,3,15.1703166666667,92.3235333333333,3878,"26/10/2021 07:21","26/10/2021",7.21,"amarillo",1,441,5.99999999999994,-72580.1490325551,18311790.423806
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",4,509,4,15.1703333333333,92.3235166666667,3879,"26/10/2021 07:27","26/10/2021",7.27,"amarillo",1,447,1.00000000000006,-72578.30681211,18311788.6172624
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",5,510,5,15.17035,92.3235166666667,3878,"26/10/2021 07:28","26/10/2021",7.28,"amarillo",1,448,4,-72578.2616894385,18311786.7668951
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",6,511,6,15.1703833333333,92.3234666666667,3876,"26/10/2021 07:32","26/10/2021",7.32,"amarillo",1,452,0,-72572.7801524338,18311783.1976311
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",7,512,7,15.1703666666667,92.3234666666667,3876,"26/10/2021 07:32","26/10/2021",7.32,"amarillo",1,452,4,-72572.8252747725,18311785.0479983
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",8,513,8,15.17035,92.3234333333333,3881,"26/10/2021 07:36","26/10/2021",7.36,"amarillo",1,456,3,-72569.2762023613,18311786.9860117
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",9,514,9,15.1703333333333,92.3234333333333,3883,"26/10/2021 07:39","26/10/2021",7.39,"amarillo",1,459,6,-72569.3213243171,18311788.8363788
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",10,515,10,15.1703333333333,92.3234333333333,3879,"26/10/2021 07:45","26/10/2021",7.45,"amarillo",1,465,4,-72569.3213243171,18311788.8363788
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",11,516,11,15.1703166666667,92.3234333333333,3877,"26/10/2021 07:49","26/10/2021",7.49,"amarillo",1,469,1,-72569.3664462245,18311790.6867459
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",12,517,12,15.1703,92.3234666666667,3875,"26/10/2021 07:50","26/10/2021",7.5,"amarillo",1,470,3,-72573.0057636442,18311792.449467
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",13,518,13,15.1703,92.32345,3874,"26/10/2021 07:53","26/10/2021",7.53,"amarillo",1,473,1,-72571.2086658427,18311792.49329
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",14,519,14,15.1702666666667,92.3234666666667,3874,"26/10/2021 07:54","26/10/2021",7.54,"amarillo",1,474,3,-72573.0960077897,18311796.1502013
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",15,520,15,15.1702833333333,92.3235,3873,"26/10/2021 07:57","26/10/2021",7.57,"amarillo",1,477,1,-72576.6450817573,18311794.2121877
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",16,521,16,15.1702666666667,92.3234833333333,3876,"26/10/2021 07:58","26/10/2021",7.58,"amarillo",1,478,3.99999999999994,-72574.8931059198,18311796.1063782
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",17,522,17,15.1702333333333,92.3234666666667,3875,"26/10/2021 08:02","26/10/2021",8.02,"amarillo",1,482,4.00000000000011,-72573.1862517415,18311799.8509357
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"reinicio",18,523,18,15.1702333333333,92.3235,3873,"26/10/2021 08:11","26/10/2021",8.11,"amarillo",1,491,1,-72576.7804486165,18311799.7632895
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",19,524,19,15.17025,92.3235,3872,"26/10/2021 08:12","26/10/2021",8.12,"amarillo",1,492,3.00000000000011,-72576.7353263787,18311797.9129222
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",20,525,20,15.1702333333333,92.3235333333333,3879,"26/10/2021 08:15","26/10/2021",8.15,"amarillo",1,495,0.999999999999943,-72580.3746456609,18311799.6756428
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",21,526,21,15.1702333333333,92.3235333333333,3880,"26/10/2021 08:16","26/10/2021",8.16,"amarillo",1,496,2,-72580.3746456609,18311799.6756428
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",22,527,22,15.1702333333333,92.3235,3876,"26/10/2021 08:18","26/10/2021",8.18,"amarillo",1,498,0.999999999999943,-72576.7804486165,18311799.7632895
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",23,528,23,15.1702333333333,92.3235,3874,"26/10/2021 08:19","26/10/2021",8.19,"amarillo",1,499,1,-72576.7804486165,18311799.7632895
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",24,529,24,15.1702166666667,92.3235166666667,3870,"26/10/2021 08:20","26/10/2021",8.2,"amarillo",1,500,3.00000000000011,-72578.6226694557,18311801.5698335
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",25,530,25,15.1702166666667,92.3235166666667,3869,"26/10/2021 08:23","26/10/2021",8.23,"amarillo",1,503,0,-72578.6226694557,18311801.5698335
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",26,531,26,15.1702166666667,92.3235333333333,3869,"26/10/2021 08:23","26/10/2021",8.23,"amarillo",1,503,4.99999999999989,-72580.4197681367,18311801.5260101
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",27,532,27,15.1702,92.3235333333333,3869,"26/10/2021 08:28","26/10/2021",8.28,"amarillo",1,508,3.00000000000011,-72580.4648905641,18311803.3763775
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",28,533,28,15.1702166666667,92.3235,3870,"26/10/2021 08:31","26/10/2021",8.31,"amarillo",1,511,7.99999999999994,-72576.8255708062,18311801.6136568
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",29,534,29,15.1702,92.3235,3866,"26/10/2021 08:39","26/10/2021",8.39,"amarillo",1,519,3,-72576.8706929473,18311803.464024
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",30,535,30,15.1701833333333,92.3234833333333,3867,"26/10/2021 08:42","26/10/2021",8.42,"amarillo",1,522,5.00000000000011,-72575.1187161518,18311805.3582143
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",31,536,31,15.1702,92.3234833333333,3870,"26/10/2021 08:47","26/10/2021",8.47,"amarillo",1,527,2.99999999999989,-72575.0735942023,18311803.5078471
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",32,537,32,15.1701833333333,92.3234666666667,3875,"26/10/2021 08:50","26/10/2021",8.5,"amarillo",1,530,2,-72573.3216173059,18311805.4020372
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",33,538,33,15.1702333333333,92.3234833333333,3868,"26/10/2021 08:52","26/10/2021",8.52,"amarillo",1,532,4,-72574.9833501579,18311799.8071127
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",34,539,34,15.1702166666667,92.3234666666667,3864,"26/10/2021 08:56","26/10/2021",8.56,"amarillo",1,536,2,-72573.2313736446,18311801.7013028
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",35,540,35,15.17025,92.32345,3863,"26/10/2021 08:58","26/10/2021",8.58,"amarillo",1,538,2,-72571.3440315587,18311798.0443914
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",36,541,36,15.1702333333333,92.3234666666667,3869,"26/10/2021 09:00","26/10/2021",9,"amarillo",1,540,2,-72573.1862517415,18311799.8509357
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"reinicio",37,542,37,15.1702666666667,92.32335,3880,"26/10/2021 09:48","26/10/2021",9.48,"amarillo",1,588,4.99999999999989,-72560.5163220622,18311796.4569592
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",38,543,38,15.1703333333333,92.32335,3881,"26/10/2021 09:53","26/10/2021",9.53,"amarillo",1,593,0,-72560.3358375864,18311789.0554917
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",39,544,39,15.1703333333333,92.32335,3880,"26/10/2021 09:53","26/10/2021",9.53,"amarillo",1,593,0,-72560.3358375864,18311789.0554917
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",40,545,40,15.1703166666667,92.3232833333333,3881,"26/10/2021 09:53","26/10/2021",9.53,"amarillo",1,593,6.00000000000011,-72553.1925695816,18311791.0811462
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",41,546,41,15.1702666666667,92.3233,3891,"26/10/2021 09:59","26/10/2021",9.59,"amarillo",1,599,2,-72555.125028813,18311796.5884247
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",42,547,42,15.1703,92.3233,3897,"26/10/2021 10:01","26/10/2021",10.01,"amarillo",1,601,0,-72555.034787531,18311792.8876912
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",43,548,43,15.1703,92.3233,3897,"26/10/2021 10:01","26/10/2021",10.01,"amarillo",1,601,1.99999999999989,-72555.034787531,18311792.8876912
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",44,549,44,15.1702666666667,92.3233,3894,"26/10/2021 10:03","26/10/2021",10.03,"amarillo",1,603,3.00000000000011,-72555.125028813,18311796.5884247
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",45,550,45,15.17025,92.3233,3899,"26/10/2021 10:06","26/10/2021",10.06,"amarillo",1,606,0,-72555.1701493817,18311798.4387915
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",46,551,46,15.17025,92.3233333333333,3899,"26/10/2021 10:06","26/10/2021",10.06,"amarillo",1,606,0,-72558.7643451251,18311798.351148
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",47,552,47,15.17025,92.32335,3898,"26/10/2021 10:06","26/10/2021",10.06,"amarillo",1,606,1,-72560.5614430603,18311798.307326
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",48,553,48,15.17025,92.32335,3898,"26/10/2021 10:07","26/10/2021",10.07,"amarillo",1,607,1,-72560.5614430603,18311798.307326
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",49,554,49,15.17025,92.3233333333333,3898,"26/10/2021 10:08","26/10/2021",10.08,"amarillo",1,608,0,-72558.7643451251,18311798.351148
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",50,555,50,15.1702333333333,92.3233333333333,3898,"26/10/2021 10:08","26/10/2021",10.08,"amarillo",1,608,1,-72558.8094659315,18311800.2015148
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",51,556,51,15.1702333333333,92.3233833333333,3897,"26/10/2021 10:09","26/10/2021",10.09,"amarillo",1,609,1,-72564.2007602932,18311800.0700487
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",52,557,52,15.1702333333333,92.3233833333333,3892,"26/10/2021 10:10","26/10/2021",10.1,"amarillo",1,610,1,-72564.2007602932,18311800.0700487
"Fran5","Hamburgo","cuitzo","26OCT",5,1,"durante",53,558,53,15.17025,92.3233666666667,3889,"26/10/2021 10:11","26/10/2021",10.11,"amarillo",1,611,0.999999999999886,-72562.3585410375,18311798.2635039
